账号,微博,时间,肺炎相关,转发,评论,点赞,mid,地址
xiaolwl,转发微博,1508666894,0,0,0,0,4165713239351631,0
xiaolwl,感觉苹果库存不够抽了[污],1508666886,0,0,0,0,4165713206243934,0
xiaolwl,我围观了@钟文泽 的回答，该问题价值10.00元，围观仅1元，快来一起围观~ http://t.cn/RWyevSj ​​​,1508636464,0,0,0,0,4165585601943370,0
xiaolwl,谢谢初老师！,1508551809,0,0,0,0,4165230533141413,0
xiaolwl,我中奖了哦[可爱],1508551776,0,0,0,0,4165230394707684,0
xiaolwl,可以贴磨砂膜,1508478415,0,0,0,0,4164922701095415,0
xiaolwl,嗯,1508477940,0,0,0,0,4164920704018738,0
xiaolwl,嗯,1508477786,0,0,0,0,4164920063396427,0
xiaolwl,转发微博,1508379893,0,0,0,0,4164509473735273,0
xiaolwl,很明显的三件套,1508324947,0,0,0,0,4164279009667527,0
xiaolwl,当初怎么好意思说全面屏2.1？,1507798472,0,0,0,0,4162070814003525,0
xiaolwl,转发微博,1507780332,0,0,0,0,4161994732691411,0
xiaolwl,转发微博,1507554825,0,0,0,0,4161048884258971,0
xiaolwl,我免费围观了 @洪晃ilook 的回答，问题价值 100.00 元，快来一起免费围观~ http://t.cn/Ro2tSa9 ​​​,1507335926,0,0,0,0,4160130754711592,0
xiaolwl,晚上又有新手机可以用了[鼓掌],1507249276,0,0,0,0,4159767318434220,0
xiaolwl,转发微博,1507217222,0,0,0,0,4159632874133974,0
xiaolwl,转发微博,1507216982,0,0,0,0,4159631867805705,0
xiaolwl,我劳模！,1507191016,0,0,0,0,4159522961891371,0
xiaolwl,转发,1507082210,0,0,0,0,4159066597029815,0
xiaolwl,,1507082202,0,0,0,0,4159066559489769,0
xiaolwl,儿子一定很喜欢[亲亲],1506894586,0,0,0,0,4158279636035515,0
xiaolwl,转发,1506870720,0,0,0,0,4158179540123900,0
xiaolwl,转发,1506781668,0,0,0,0,4157806028028366,0
xiaolwl,全程右手[鼓掌],1506331972,0,0,0,0,4155919866524152,0
xiaolwl,@Angela艳楠,1506226485,0,0,0,0,4155477417507486,0
xiaolwl,@高晓松 ,1506163578,0,0,0,0,4155213570780066,0
xiaolwl,这是白百何么？,1506061694,0,0,0,0,4154786238311033,0
xiaolwl,X估计就不是这个情况了,1506044483,0,0,0,0,4154714050349630,0
xiaolwl,正面圆角，背面直角，好奇特,1506044155,0,0,0,0,4154712674452367,0
xiaolwl,7plus升了，卡，准备降回去,1505880862,0,0,0,0,4154027778578410,0
xiaolwl,我感觉那双鞋正合适[污],1505880674,0,0,0,0,4154026985714323,0
xiaolwl,我美么[鼓掌][鼓掌][鼓掌]@雷军 http://t.cn/RyhlLht ​​​,1505875852,0,0,0,0,4154006760535850,0
xiaolwl,哈哈，游戏部分重录[笑cry],1505791845,0,0,0,0,4153654413975398,0
xiaolwl,我好帅[鼓掌][鼓掌][鼓掌] http://t.cn/RyhlLht ​​​,1505708848,0,0,0,0,4153306294867500,0
xiaolwl,哈哈哈,1505628812,0,0,0,0,4152970599828863,0
xiaolwl,,1505627917,0,0,0,0,4152966849735933,0
xiaolwl,白老师加油[鼓掌][鼓掌][鼓掌],1505627510,0,0,0,0,4152965143246057,0
xiaolwl,转发微博,1505487231,0,0,0,0,4152376766195938,0
xiaolwl,我分享了头条文章 http://t.cn/RpW6a5F ​​​,1505355838,0,0,0,0,4151825663697252,0
xiaolwl,果断转发,1505355192,0,0,0,0,4151822954383001,0
xiaolwl,我就没中过奖,1505313553,0,0,0,0,4151648312088686,0
xiaolwl,我就没中过奖,1505313345,0,0,0,0,4151647435358435,0
xiaolwl,万一呢,1505313320,0,0,0,0,4151647331091659,0
xiaolwl,ZEALER带你看新iPhone,1505226753,0,0,0,0,4151284242308793,0
xiaolwl,ZEALER带你看新iPhone！！！！,1505226739,0,0,0,0,4151284183258282,0
xiaolwl,ZEALER 带你看iPhone ！[挖鼻][挖鼻][挖鼻][挖鼻][挖鼻],1505226454,0,0,0,0,4151282992315482,0
xiaolwl,ZEALER带你看iPhone[黑线][黑线][汗][汗][汗][挖鼻][挖鼻][挖鼻][汗][哼][哼][哼],1505226411,0,0,0,0,4151282807490976,0
xiaolwl,,1505217305,0,0,0,0,4151244614345187,0
xiaolwl,转发微博,1505217292,0,0,0,0,4151244560002613,0
xiaolwl,我参与了@ZEALER中国 发起的投票 【大家觉得小米 MIX 2 怎么样？】，我投给了“不错，想买”这个选项。你也快来表态吧~,1505123783,0,0,0,0,4150852354838786,0
xiaolwl,分享图片 ​​​,1505123748,0,0,0,0,4150852208290556,0
xiaolwl,转发微博,1505122738,0,0,0,0,4150847971168113,0
xiaolwl,转发微博,1505004056,0,0,0,0,4150350183034010,0
xiaolwl,转发微博,1504969882,0,0,0,0,4150206847070991,0
xiaolwl,我发现一般胖子穿着好看的衣服都蛮贵的，别问我怎么知道的∠( ᐛ 」∠)＿,1504867725,0,0,0,0,4149778369712817,0
xiaolwl,,1504822450,0,0,0,0,4149588472555424,0
xiaolwl,我参与了@小米手机 发起的投票【相比MIX初代，你期待小米MIX 2有哪些进化？】，我投给了“通话：音质升级，通话更清晰”等2个选项，你也快来表态吧~,1504770194,0,0,0,0,4149369294568084,0
xiaolwl,转发微博,1504755673,0,0,0,0,4149308389175017,0
xiaolwl,,1504705733,0,0,0,0,4149098925599657,0
xiaolwl,转发微博,1504587650,0,0,0,0,4148603649711650,0
xiaolwl,#拍个透明照# 今天拍了么 http://t.cn/z8LKjaI ​​​,1504587564,0,0,0,0,4148603289626362,0
xiaolwl,,1504587473,0,0,0,0,4148602906935162,0
xiaolwl,,1504492356,0,0,0,0,4148203957795554,0
xiaolwl,#男性最关注大V#中了中了，我抽中了@微博族群 的现金红包，相信我还可以抽中更多！http://t.cn/RCkBzmr ​​​,1503897763,0,0,0,0,4145710053961712,0
xiaolwl,我要了,1503756113,0,0,0,0,4145115931145382,0
xiaolwl,我免费围观了 @DK在北京 的回答，问题价值 50.00 元，快来一起免费围观~ http://t.cn/RXh2k3m ​​​,1503671707,0,0,0,0,4144761906061402,0
xiaolwl,我免费围观了 @DK在北京 的回答，问题价值 50.00 元，快来一起免费围观~ http://t.cn/RXZ4dv3 ​​​,1503671678,0,0,0,0,4144761780205562,0
xiaolwl,我免费围观了 @DK在北京 的回答，问题价值 50.00 元，快来一起免费围观~ http://t.cn/RX71jTg ​​​,1503671631,0,0,0,0,4144761588175973,0
xiaolwl,转发微博,1502288346,0,0,0,0,4138959669796494,0
xiaolwl,转发微博,1494839319,0,0,0,0,4107716190990631,0
xiaolwl,我围观了@DK在北京 的回答，该问题价值50.00元，围观仅1元，快来一起围观~ http://t.cn/R6H763E ​​​,1491713806,0,0,0,0,4094606834164450,0
xiaolwl,@那小武5 @天方夜谭212 期待李健的表演！,1491713653,0,0,0,0,4094606196974201,0
xiaolwl,我围观了@YYP颜宇鹏 的回答，该问题价值280.00元，围观仅1元，快来一起围观~ http://t.cn/R6Yk1L8 ​​​,1491380653,0,0,0,0,4093209490180744,0
xiaolwl,我参与了@台球那些事儿 发起的投票 【#斯诺克中国赛#塞尔比与威廉姆斯谁能夺冠？】，我投给了“塞尔比”这个选项。你也快来表态吧~,1491098546,0,0,0,0,4092026247595518,0
xiaolwl,转发微博,1489750346,0,0,0,0,4086371490386442,0
xiaolwl,我要下车[笑cry] ,1489530307,0,0,0,0,4085448580729521,0
xiaolwl,转发微博,1487294904,0,0,0,0,4076072616561049,0
xiaolwl,,1487136350,0,0,0,0,4075407592966433,0
xiaolwl,,1485751950,0,0,0,0,4069600998204871,0
xiaolwl,转发微博,1485645320,0,0,0,0,4069153764113691,0
xiaolwl,#田宇羊羽的红包#Boomshakalaka！我在田宇羊羽 的红包中抽到了@滴滴出行 提供的“滴滴贺岁感恩券”，2017年的小惊喜！也许你的惊喜更大哦~http://t.cn/Rx6DG7T ​​​,1485511750,0,0,0,0,4068593526120129,0
xiaolwl,#赵康玮的红包#Boomshakalaka！我在赵康玮 的红包中抽到了@微博会员 提供的“50元会员红包”，2017年的小惊喜！也许你的惊喜更大哦~http://t.cn/Rx6eBAB ​​​,1485511724,0,0,0,0,4068593417105588,0
xiaolwl,#玉品轩翡翠-方俊燕的红包#Boomshakalaka！我在玉品轩翡翠-方俊燕 的红包中抽到了@微博电影 提供的“电影代金券”，2017年的小惊喜！也许你的惊喜更大哦~http://t.cn/RxfJ6Pl ​​​,1485415838,0,0,0,0,4068191242227142,0
xiaolwl,#玉品轩翡翠-方俊燕的红包#Boomshakalaka！我在玉品轩翡翠-方俊燕 的红包中抽到了@微博电影 提供的“电影代金券”，2017年的小惊喜！也许你的惊喜更大哦~http://t.cn/RxfJVFK ​​​,1485415819,0,0,0,0,4068191162331273,0
xiaolwl,#wu世勋-EXO的红包#Boomshakalaka！我在wu世勋-EXO 的红包中抽到了@众筹吧 提供的“众筹现金券”，2017年的小惊喜！也许你的惊喜更大哦~http://t.cn/RMBAwfJ ​​​,1484793970,0,0,0,0,4065582938510375,0
xiaolwl,我参与了@乐视视频 发起的投票 【#心理罪2#背后的终极大boss是谁？】，我投给了“周教授：原心理教授，现天使堂院长”这个选项。你也快来表态吧~,1482277464,0,0,0,0,4055027947819459,0
xiaolwl,希望能快点入手！🙏🙏🙏,1480419697,0,0,0,0,4047235908087114,0
xiaolwl,印度教？ http://t.cn/RLqGwb0 ​​​,1480211754,0,0,0,0,4046363732456633,0
xiaolwl,http://t.cn/Rfp0Lus,1480096036,0,0,0,0,4045878375491571,0
xiaolwl,转发微博,1479582222,0,0,0,0,4043723283430284,0
xiaolwl,转发微博,1478005487,0,0,0,0,4037109982127817,0
xiaolwl,我参与了@ZEALER中国 发起的投票【2016年度十佳旗舰手机投票（随机排序）】，我投给了“苹果 iPhone 7 / 7 Plus”等2个选项，你也快来表态吧~http://t.cn/RVBVOnN ​​​,1478005460,0,0,0,0,4037109863712572,0
xiaolwl,难道只有我一个人好奇Multi-Touch Bar在Windows下是什么样子么？,1477648393,0,0,0,0,4035612216549278,0
xiaolwl,我要中奖！！！！！！！！啦！,1476973166,0,0,0,0,4032780109662058,0
xiaolwl,高璇啊！！！！@Ada出生在美国 @爱否科技 @安灵均,1475450377,0,0,0,0,4026393064566663,0
xiaolwl,我要中奖啦！ ,1475427013,0,0,0,0,4026295073140464,0
xiaolwl,miiiu哥生快，还有10天我生日，不知道不会中奖…,1475425815,0,0,0,0,4026290049086464,0
xiaolwl,转发微博,1475215935,0,0,0,0,4025409747848064,0
xiaolwl,M6好帅 ,1475158907,0,0,0,0,4025170559712367,0
xiaolwl,老七客服不错的！@老七mob @老七贸易 ​​​,1474790158,0,0,0,0,4023623910449711,0
xiaolwl,正需要[吃惊],1468380829,0,0,0,0,3996741240518185,0
xiaolwl,转发微博,1467689111,0,0,0,0,3993839964799605,0
xiaolwl,好纠结,1463785954,0,0,0,0,3977468933153510,0
xiaolwl,怒转，马云家的没抽到，这次一定要有啊！！！！！！,1455405237,0,0,0,0,3942317658370395,0
xiaolwl,转发微博,1454652178,0,0,0,0,3939159099683188,0
xiaolwl,小米路由器专业版一个，红米一部，蓝牙耳机一个，车载充电器一个，我再想想…,1454387785,0,0,0,0,3938050159420260,0
xiaolwl,#罗永浩的红包#一不小心又中奖了！(≖ ‿ ≖)✧我在罗永浩 的红包中抽到了@滴滴出行 提供的“滴滴百元礼包”，好实在的礼物，让宝宝心情美丽一整天～http://t.cn/RbByo8P ​​​,1454108579,0,0,0,0,3936879080467094,0
xiaolwl,转发微博,1453783120,0,0,0,0,3935514006286517,0
xiaolwl,转发微博,1453763570,0,0,0,0,3935432007885022,0
xiaolwl,喜欢第四个，我不是流氓！,1453071495,0,0,0,0,3932529235284560,0
xiaolwl,新的一年，希望更好！ ​​​,1453071118,0,0,0,0,3932527653691325,0
xiaolwl,我参与了@ZEALER中国 发起的投票 【你心中的2015年度手机(按照发布时间排序)】，我投给了“锤子Smartisan T2”这个选项。你也快来表态吧~,1452071636,0,0,0,0,3928335526721393,0
xiaolwl,昨天晚上守在电脑前听了2个小时的相声，9:59准时去京东守着抢购，结果被老婆及时阻止，为此我们冷战了一个晚上，早上的吻别也取消了，男人没点私房钱就是不行！！！另外，32G什么时候有货呐？ ,1451446707,0,0,0,0,3925714384672886,0
xiaolwl,我参与了@爱否科技 发起的投票 【锤子T2（基础版本）价格竞猜】，我投给了“2499”这个选项。你也快来表态吧~http://t.cn/R4VQCsc ​​​,1451399031,0,0,0,0,3925514412119811,0
xiaolwl,虽然从没中过奖，但是万一呢…,1451398821,0,0,0,0,3925513535644040,0
xiaolwl,A6等得我好苦[挖鼻] http://t.cn/R453IU0 ,1451108360,0,0,0,0,3924295254418721,0
xiaolwl,转发微博,1450590920,0,0,0,0,3922124953376379,0
xiaolwl,小米&微博感恩季，不光游戏好玩，还送100台红米Note3！手机点击话题#红米Note3#或http://t.cn/RU13pP8 就能玩，还可赢手机充值卡、移动电源等感恩好礼！千元旗舰，如你所愿：899元红米Note3，我最喜欢极速指纹识别，芯片级加密，解锁更方便，支付更安心，我为它点赞！了解新品→http://t.cn/RU1lR6s ​​​,1448629152,0,0,0,0,3913896698327011,0
xiaolwl,转发微博,1448338688,0,0,0,0,3912678404106698,0
xiaolwl,十年过去了，你的真朋友还剩几个？ - 这一路你挺我，我心里有数！快来查看你的汽车之家大数据。 http://t.cn/RUmsxe7  ​​​,1448019622,0,0,0,0,3911340144089393,0
xiaolwl,A6到底什么时候出？,1447368852,0,0,0,0,3908610621033946,0
xiaolwl,@锤子科技 ,1440908337,0,0,0,0,3881513252700514,0
xiaolwl,今天下楼发现了，好快！@罗永浩 http://t.cn/z8ACoAJ ​​​,1440907515,0,0,0,0,3881509805398268,0
xiaolwl,嘿嘿，希望能被抽中！,1440589437,0,0,0,0,3880175689031821,0
xiaolwl,转发微博,1436674109,0,0,0,0,3863753613842366,0
xiaolwl,"#我要用支付宝缴费#我是武汉的,我们家电费什么时候能在支付宝上详单查询呢?希望尽快开通噢。 http://t.cn/8s9ep31 ​​​",1427296329,0,0,0,0,3824420357566984,0
xiaolwl,#罗翔的红包#羊年到，鸿运照！我刚抽到了罗翔 发出的现金红包，感觉自己棒棒哒~！[心]在此也祝大家羊年大吉！喜气洋洋~http://t.cn/Rw6xe6K ​​​,1424604203,0,0,0,0,3813128762919296,0
xiaolwl,#Mylove你好的红包#羊年未到，好运先行！我刚抽到了Mylove你好 发出的现金红包，感觉自己棒棒哒~！[心]除夕晚20点-24点，粉丝红包疯狂挥洒1亿现金！~好期待！http://t.cn/RwULpOa ​​​,1424040491,0,0,0,0,3810764379211011,0
xiaolwl,#Love琪琪0322的红包#红包最暖心~[心]我在Love琪琪0322 的红包中抽到了@快的打车 提供的“快的打车6元红包”，快来试试手气，你与幸福之间只有一个红包的距离！http://t.cn/RwGMQk1 ​​​,1423918368,0,0,0,0,3810252162140260,0
xiaolwl,@老七mob 贵店里有两款这个星球最牛逼的9.7寸平板，还“没有之一”，你怎么解释？ ​​​,1423358904,0,0,0,0,3807905596191972,0
xiaolwl,ZEALER FIX 靠谱，点赞啊！！！@ZEALER中国 @王自如ZEALER ​​​,1422700447,0,0,0,0,3805143827083236,0
xiaolwl,跨年 ​​​,1420041034,0,0,0,0,3793989440813958,0
xiaolwl,我刚换了“梦幻星空”套装，好漂亮，你们都快来试试！ http://weibo.com/home?skinId=skin050 ​​​,1419078150,0,0,0,0,3789950812012720,0
xiaolwl,#我爱余子饭堂#余子饭堂，美味吃不停，好礼大放送！11月13日—11月16日，凡点鲍鱼捞饭+人均消费满100元，现场即送搪瓷杯1个，数量有限，送完为止！惬意的星期六，和他/ta她一起来余子饭堂品吧！@余子饭堂 ​​​,1416544205,0,0,0,0,3779322676657839,0
xiaolwl,转发微博,1412936277,0,0,0,0,3764189929768601,0
xiaolwl,转发微博,1400631875,0,0,0,0,3712581527314928,0
xiaolwl,#小米新品发布会# 3:58 PM 的F码，以及一台小米路由器。……@小米社区 正在直播小米5.15新品发布会：http://t.cn/8sgfNbz http://t.cn/8sgfNbz  ​​​,1400141276,0,0,0,0,3710523806165723,0
xiaolwl,Hi，小伙伴，拿起手机升级@网易新闻客户端 v3.8.1版！与亿万易友在直播室聊天互动，距离不是问题，新闻在你身边！http://t.cn/8kHGPtb ​​​,1400054180,0,0,0,0,3710158499169932,0
xiaolwl,我刚刚成功预约了小米盒子增强版5月20日中午12点开放购买。＃我爱小米盒子＃ 因为它是首款4K超高清盒子，清晰度是1080Pd的4倍，用它看高清电影绝对爽爆了，仅399元，希望这次能买到！@小米手机  http://t.cn/8ss04TW ​​​,1400051410,0,0,0,0,3710146880476503,0
xiaolwl,476328915,1399994036,0,0,0,0,3709906249339997,0
xiaolwl,我在@小米公司 购买了【小米路由器】，快来看看吧！http://t.cn/8snemO2 ​​​,1399521699,0,0,0,0,3707925115535321,0
xiaolwl,#我爱小米路由器# 我刚刚成功预约了小米路由器，AC双频新时代来啦，先购入一个，绝对不落伍！@小米路由器 快3倍，还有穿墙模式可选。家里的设备们终于有家了，1TB硬盘的小型家庭服务器，仅699元。祈祷这次买到！http://t.cn/8sH6yVH   ​​​,1399393180,0,0,0,0,3707386064238154,0
xiaolwl,转发微博,1399392822,0,0,0,0,3707384567078329,0
xiaolwl,"我参与了@罗永浩 发起的投票【如果产品本身非常好，你能接受4000块的锤子手机吗】，我投给了""能，只要产品本身足够好。""这个选项。你也快来表态吧：http://t.cn/8sEsATU  ​​​",1399196702,0,0,0,0,3706561975440035,0
xiaolwl,红米Note真的太有性价比了，八核1.4GHz处理器、5.5吋IPS屏幕、还是双卡双待，才799元，刚刚成功预约了5月6日中午12点开放购买，希望能顺利买到1部，分享预约地址http://t.cn/8kk8SE1   ​​​,1398954252,0,0,0,0,3705545066478957,0
xiaolwl,哎，医疗圈也闹绯闻了…,1398946200,0,0,0,0,3705511301724241,0
xiaolwl,厦门，植物园 ,1397387787,0,0,0,0,3698974843910556,0
xiaolwl,转发微博,1396778576,0,0,0,0,3696419632507780,0
xiaolwl,垒叔[抱抱] ​​​,1396624207,0,0,0,0,3695772149250412,0
xiaolwl,成功升级为虾米音乐VIP。哈哈。求关注！@虾米音乐http://t.cn/zQ7B1MS ​​​,1396172487,0,0,0,0,3693877511217634,0
xiaolwl,小编，你想过周六值班的人的感受么？[泪],1395964567,0,0,0,0,3693005418404678,0
xiaolwl,[拳头][拳头][拳头],1393974779,0,0,0,0,3684659647159175,0
xiaolwl,刚刚安装了@今日头条 ，挺不错！ 一打开就给推荐了好多我特别关心的新闻！还能关注好友和名人的评论。似乎越用越好用，值得推荐！ 苹果iPhone、iPad和安卓手机，下载地址 http://t.cn/zTEjDSO ​​​,1393163451,0,0,0,0,3681256694383140,0
xiaolwl,转发微博,1393052338,0,0,0,0,3680790648587807,0
xiaolwl,求PK[酷] ​​​,1392636720,0,0,0,0,3679047416656987,0
xiaolwl,,1392564065,0,0,0,0,3678742683943400,0
xiaolwl,[馋嘴],1392294471,0,0,0,0,3677611920336582,0
xiaolwl,[鼓掌],1392212572,0,0,0,0,3677268411259875,0
xiaolwl,没去过…,1392047863,0,0,0,0,3676577571693739,0
xiaolwl,“央视无情，人间有爱，众志成城，东莞加油” 我在这里:http://t.cn/z8Lvaht ​​​,1392037496,0,0,0,0,3676534093449863,0
xiaolwl,该管的不管[哼],1392003787,0,0,0,0,3676392702701307,0
xiaolwl,不想上班不想上班[泪][泪][泪] 我在这里:http://t.cn/z8Lvaht ​​​,1391749110,0,0,0,0,3675324510086299,0
xiaolwl,我不想上班[泪][泪][泪] 我在这里:http://t.cn/z8Lvaht ​​​,1391730494,0,0,0,0,3675246429515271,0
xiaolwl,好久没晒了，有木有很期待[馋嘴] 我在这里:http://t.cn/z8nFgcY ​​​,1391694579,0,0,0,0,3675095791221876,0
xiaolwl,中了单反毒，怎么破…[哼] 我在这里:http://t.cn/z8Ajyvb ​​​,1391615570,0,0,0,0,3674764406934200,0
xiaolwl,太有道理了！,1391586297,0,0,0,0,3674641623387906,0
xiaolwl,倒数第二天假期… 我在这里:http://t.cn/z8Ajyvb ​​​,1391569513,0,0,0,0,3674571225756138,0
xiaolwl,[嘻嘻],1391092687,0,0,0,0,3672571277444994,0
xiaolwl,@窄播 最近无意中发现一个APP，窄播，真心有创意同时很实用！地址:http://t.cn/8FySikL ​​​,1391006376,0,0,0,0,3672209266187787,0
xiaolwl,有意义的新年[哈哈] 我在这里:http://t.cn/z8Ajyvb ​​​,1391003568,0,0,0,0,3672197480171756,0
xiaolwl,很新鲜[爱你] 我在这里:http://t.cn/z8Ajyvb ​​​,1390918509,0,0,0,0,3671840721698934,0
xiaolwl,年终奖… 我在这里:http://t.cn/z8Lvaht ​​​,1390877665,0,0,0,0,3671669404743500,0
xiaolwl,你只看到我的高分，却没看到我抽筋的拇指。#小米F马快跑#里一次次奔跑，又一次次摔倒…其实只是为了赢一个F码啊！@小米手机 并分享成绩就有机会赢米3！高分还能赢红米和F码！活动链接:http://t.cn/8FVbWwn   ​​​,1390826701,0,0,0,0,3671455646773502,0
xiaolwl,好漂亮的盘子[爱你] 我在:http://t.cn/8Ftwpjl ​​​,1390797010,0,0,0,0,3671331113011805,0
xiaolwl,大过年的还来住院，还叫今顺，这是在讽刺我么[哼] 我在这里:http://t.cn/z8Lvaht ​​​,1390629391,0,0,0,0,3670628068056455,0
xiaolwl,还是好看吧[爱你] 我在这里:http://t.cn/z8Lvaht ​​​,1390552149,0,0,0,0,3670304091694872,0
xiaolwl,好看吧[嘻嘻] 我在这里:http://t.cn/z8Lvaht ​​​,1390552136,0,0,0,0,3670304037426653,0
xiaolwl,一朵美丽的玫瑰花[嘻嘻] 我在这里:http://t.cn/z8Lvaht ​​​,1390462502,0,0,0,0,3669928085128138,0
xiaolwl,来自湖北的酸枣[花心] 我在:http://t.cn/8FGGsQz ​​​,1390124439,0,0,0,0,3668510146764435,0
xiaolwl,随便买几个橘子就30块，屌丝表示生活好艰辛[泪] 我在:http://t.cn/8F4YWiA ​​​,1389954497,0,0,0,0,3667797357953076,0
xiaolwl,补偿我一天的劳累[嘻嘻] 我在这里:http://t.cn/8kRRrD2 ​​​,1389870989,0,0,0,0,3667447099906710,0
xiaolwl,刚发了500就充公了[泪] 我在这里:http://t.cn/z8Lvaht ​​​,1389780130,0,0,0,0,3667066009517760,0
xiaolwl,油菜花，久等[可爱]啦 我在这里:http://t.cn/z83wGUu ​​​,1389512617,0,0,0,0,3665943978412927,0
xiaolwl,"""这儿，是你全时空场景的原点，去展现自我，认真记录你的专属标签,""我在这儿，你在哪里？（通往另一个世界的船票：http://t.cn/zQMVUb0）@这儿官方微博  ​​​",1389507469,0,0,0,0,3665922386814906,0
xiaolwl,我爱死芥末了[爱你] 我在:http://t.cn/8FZ6eHc ​​​,1389353986,0,0,0,0,3665278631906251,0
xiaolwl,久违的羽毛球，加油[哼] 我在:http://t.cn/8Fhm9al ​​​,1389176165,0,0,0,0,3664532796513423,0
xiaolwl,高端大气[可爱] 我在:http://t.cn/8FPQL3C ​​​,1389099550,0,0,0,0,3664211450266215,0
xiaolwl,新版微博客户端全新发布啦！发布器全面升级，更多兴趣快捷分享；新增微博支付，移动消费一触即达；手机端快捷参与#让红包飞#活动，新春豪礼送不停！赶紧更新抢红包！下载地址：http://t.cn/zOZGnnD ​​​,1389009520,0,0,0,0,3663833837466147,0
xiaolwl,卖萌啦，快来买！ 我在:http://t.cn/8Fvw2Cv ​​​,1389004007,0,0,0,0,3663810714137601,0
xiaolwl,我又来啦！ 我在:http://t.cn/8kku3lx ​​​,1388834889,0,0,0,0,3663101381063382,0
xiaolwl,我刚刚加入了“微人脉”——微博上的职业社交网络（http://t.cn/zj4rfn1）。和新老同事们一起打造职场档案，发现精彩的商业机会与高薪职位，与同道就各种行业话题展开天花乱坠的探讨，就来微人脉。@微人脉 ​​​,1388142707,0,0,0,0,3660198156011913,0
xiaolwl,为什么没有我[泪],1388065349,0,0,0,0,3659873696916250,0
xiaolwl,[哼],1387894385,0,0,0,0,3659156630581506,0
xiaolwl,靠，诱惑太多[汗]我在这里:http://t.cn/8kWe9Ls ​​​,1387620919,0,0,0,0,3658009630386647,0
xiaolwl,离开一座城市！ ​​​,1387462031,0,0,0,0,3657343197835628,0
xiaolwl,转发微博,1387091180,0,0,0,0,3655787736228340,0
xiaolwl,[哼],1386668359,0,0,0,0,3654014300111100,0
xiaolwl,[赞],1386321868,0,0,0,0,3652561007708382,0
xiaolwl,[泪],1386111586,0,0,0,0,3651679025019382,0
xiaolwl,[good][good][good],1386076509,0,0,0,0,3651531897577249,0
xiaolwl,艾玛，纯手工，好口爱！[馋嘴] 我在这里:http://t.cn/z8A6yKc ​​​,1385956258,0,0,0,0,3651027527672251,0
xiaolwl,顺利！,1385811608,0,0,0,0,3650420822273837,0
xiaolwl,没法混了[右哼哼][左哼哼],1385194023,0,0,0,0,3647830482910038,0
xiaolwl,Only with effective and prompt actions will we be able to rebuild confidence. 我在这里:http://t.cn/z8Lvaht ​​​,1385176704,0,0,0,0,3647757841095164,0
xiaolwl,输就输了，反正今天比火箭帅[鼓掌]@丁俊晖 ,1385173698,0,0,0,0,3647745237608462,0
xiaolwl,唉[哼] 我在这里:http://t.cn/z8Lvaht ​​​,1385108950,0,0,0,0,3647473660280671,0
xiaolwl,皮肤不错[馋嘴],1384697173,0,0,0,0,3645746542972240,0
xiaolwl,地心引力，哈哈哈哈:-D快给我票,1384664115,0,0,0,0,3645607883771852,0
xiaolwl,被秒了[害羞] 我在这里:http://t.cn/z8AuJvT ​​​,1384661087,0,0,0,0,3645595187502395,0
xiaolwl,艾玛，可以生两个了！ http://t.cn/8DFOWJi 跟贴:http://t.cn/8DFOWJ6 @网易新闻客户端 ​​​,1384513412,0,0,0,0,3644975805935990,0
xiaolwl,艾玛，好壮观[哈哈] 我在这里:http://t.cn/z82NyXP ​​​,1384503252,0,0,0,0,3644933178673664,0
xiaolwl,[吃惊],1384467772,0,0,0,0,3644784365476055,0
xiaolwl,我的天桥…以后要绕远了[泪] 我在这里:http://t.cn/z8A6yKc ​​​,1384415179,0,0,0,0,3644563773723483,0
xiaolwl,[赞] ​​​,1384089908,0,0,0,0,3643199489186487,0
xiaolwl,求陪打[哼] 我在这里:http://t.cn/z8JPJ3l ​​​,1384078643,0,0,0,0,3643152239594060,0
xiaolwl,断攀什么的最讨厌了[怒] 我在这里:http://t.cn/z8Ajyvb ​​​,1383915891,0,0,0,0,3642469608682400,0
xiaolwl,爱玛，屏幕咋这样了[哼] 我在这里:http://t.cn/z8AoRQ9 ​​​,1383393360,0,0,0,0,3640277955015235,0
xiaolwl,超能男人也用超能[嘻嘻] 我在这里:http://t.cn/z8JPJ3l ​​​,1382875966,0,0,0,0,3638107851544994,0
xiaolwl,不要太丰盛噢[馋嘴] 我在这里:http://t.cn/z8AJ5ct ​​​,1382608410,0,0,0,0,3636985635697094,0
xiaolwl,走起，真折腾[哼] 我在这里:http://t.cn/z8A5oXS ​​​,1382264947,0,0,0,0,3635545047255246,0
xiaolwl,居酒屋[馋嘴] 我在这里:http://t.cn/z8q2LBW ​​​,1382148868,0,0,0,0,3635058176865860,0
xiaolwl,最近流行土豪金[害羞] 我在:http://t.cn/zRVFycc ​​​,1382072781,0,0,0,0,3634739044935682,0
xiaolwl,@葵小熊 @crystalmeng @赖小璐-66 @炭烧曦 @doraemonn1020 @那小武5 @天方夜谭212 看着都蛋疼[黑线],1381745154,0,0,0,0,3633364885788408,0
xiaolwl,海底捞，好久没吃啦[馋嘴] 我在这里:http://t.cn/zHgPV6w ​​​,1381642562,0,0,0,0,3632934575464018,0
xiaolwl,喜欢这样的早晨 我在:http://t.cn/zR4RW4B ​​​,1381621220,0,0,0,0,3632845060313961,0
