账号,微博,时间,肺炎相关,转发,评论,点赞,mid,地址
央视新闻,#治愈出院人数#【好消息！#辽宁首例患者出院#】据大连市卫生健康委，大连市首例新型冠状病毒感染的肺炎病例入院后，经大连市级专家组科学制定方案，医护人员精心诊治和护理，连续5天体温正常，两次新型冠状病毒核酸检测阴性，经大连市专家组会诊，符合国家卫生健康委最新的新型冠状病毒感染的肺炎确诊 ...展开全文c,1/29/2020 21:53,1,1654,2080,20499,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrLToeJoM?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#岩松帮你问#【#专家回应康复后是否会二次感染#】李兰娟：康复的病人会产生一种抗体。一般来讲，有了抗体之后，不太会再感染。 L央视新闻的微博视频,1/29/2020 21:59,1,527,430,6507,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrLVO3b5d?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#岩松帮你问#【好消息！#金银潭医院院长夫人痊愈#】武汉市金银潭医院院长张定宇：非常幸运，我的妻子已经经过两次核酸检测，两次都是阴性，今天已经康复出院。感谢大家的关心！ L央视新闻的微博视频,1/29/2020 22:07,1,11711,3606,70270,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrLYZrKQo?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【横下一条心，武汉必胜！】将手机右转再看下图，为武汉加油！（作者：@王左中右）,1/29/2020 22:16,1,2681,1109,15524,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrM2oqXWq?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#岩松帮你问#【#此次疫情是否比SARS更重#】李兰娟：SARS时检测的能力和水平，同现在是不能相比的。现在我们有了非常好的检测设备和试剂，一发现病源后，很快就研制成功检测试剂。现在国家联网联控，各个社区、街道、医院，设备、条件都有了明显改进，所以感染的人基本都能发现和隔离。这个数据比较真实 ...展开全文c,1/29/2020 22:23,1,730,1708,13661,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrM5udkqB?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【疫情之下，武汉的15个生活切面】你此刻身在何处？一切安否？疫情之下，有一触即发的崩溃，有无处安放的恐慌，有没日没夜的担忧，有苦口婆心的劝解，有猝不及防的感动，更有心向暖阳的希望。带话题#共同战疫#，记录你与身边人的战疫故事。你的感受，我们关心。 °疫情之下，武汉的15个生活切面,1/29/2020 22:35,1,394,391,3218,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMaikis6?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#岩松帮你问#【#李兰娟回应返程人员是否要隔离#】李兰娟：每个人对自己的健康情况要清楚，单位也要清楚。如果你从来没有去过疫区，没接触过感染的人，身体健康，体温正常，回程后也是健康的，那没必要隔离；如果你曾经接触过疫区，就要坚持医学观察，确保没有感染；如果已经感染，一定要严格做到两次病 ...展开全文c,1/29/2020 22:48,1,3155,9072,228078,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMfqgVcp?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#加拿大确诊第2例感染者#】当地时间29日，加拿大安大略省卫生厅宣布，现在已经确诊了加拿大第二例新型冠状病毒感染者，也就是第一例感染者的妻子。目前，两人都处于隔离状态接受治疗。他们是22日乘飞机到多伦多之后就诊的，但是在飞机上就出现了轻微症状。另外，第三例初诊确 ...展开全文c,1/29/2020 23:04,1,87,293,2421,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMmdoQxA?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#北京新增9例累计111例#】 1月29日12时至20时，北京市新增9例新型冠状病毒感染的肺炎病例，其中7例有湖北及其他省份接触史，2例为确诊病例的密切接触者，均已送至市级定点医疗机构进行救治。
   截至1月29日20时，北京市累计确诊病例111例，其中出院4例，死亡1例，在治106例确 ...展开全文c",1/29/2020 23:10,1,273,1029,8644,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMotp8pd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#晋C60695乘客5小时追踪记#】25日，急寻“1月20日晚8时乘晋C60695回平遥者”的通告牵动了所有平遥人的心。通告发出后，当地疾控中心不停接到线索电话，5小时即找到全部密切接触乘客，并采取隔离看护等措施！5小时急寻，谢谢你们让大家心安！ L央视新闻的微博视频,1/29/2020 23:10,1,397,299,4144,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMoxgclW?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【好消息！#澳门新增0例确诊病例#】今天17时，澳门特区政府新型冠状病毒感染应变协调中心透露，在过去24小时内，澳门没有新增新型冠状病毒感染确诊病例。此前7名已经确诊的病人都没有发热，属于轻症。
截至29日15时，澳门累计疑似个案共114例（包括累计确诊的7例），已排除101例 ...展开全文c",1/29/2020 23:14,1,210,551,6377,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMq0gbSm?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#急寻染病交通工具乘客#【急转寻人！】扩散，我们正在寻找这些乘客！提醒：同乘人员返家后暂不要外出，居家封闭隔离观察。发现异常者请立即就近到指定发热门诊就诊！为了大家的健康，转发帮寻！,1/29/2020 23:24,1,3879,834,4816,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMu72BeT?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#金银潭医院院长回应患渐冻症#：坦然面对，对待疫情也是一样】武汉金银潭医院院长张定宇，近一个月几乎没休息过。提到自己的渐冻症，张院长说：我现在还是坦然地对待自己的疾病，就像坦然对待疫情一样。如果幸运的话，我会有8到10年以上的时间，如果不幸，最多五六年，但我会用好这些时间。转起！祝 ...展开全文c,1/29/2020 23:46,1,9961,6079,154452,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMDgksAc?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#顺丰回应网传快递员截留口罩贩卖# 微商所为 已报警】今晚，针对网传“顺丰快递员工私自截留口罩贩卖”一事，顺丰集团发布声明称：“绝对不存在拦截他人快件行为，涉事者为口罩微商，目前已报警。”,1/29/2020 23:56,1,1019,4713,56903,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMH1daKq?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#给爸妈做道菜#【假期宅家吃饭！转存教程，学做白糖糕！】今年假期，亲手给爸妈做道白糖糕吧！用糯米绕成的小圈圈，炸好裹上白糖趁热咬一口，外酥里糯！转存学起来~@厨娘物语c小鹿 L央视新闻的微博视频,1/30/2020 0:05,0,1129,628,4792,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMKMCq9m?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#专家说武汉被约谈的8人是可敬的#】29日晚，中国疾控中心流行病学首席科学家曾光接受鲁健专访。对于疫情初期8名武汉市民称“出现SARS”被约谈，曾光表示：“这8个人是可敬的，他们是忧国忧民，有一定见解的。作为公共卫生专家，希望同他们对话，希望从他们身上学点东西。”LCCTV4的微博视频,1/30/2020 0:22,1,22658,10993,253158,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMRv0h72?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#武汉日记#【#零点后的武汉# 灯火通明的雷神山 转起！为武汉加油！】封城举措之下，零点后的武汉，是什么样子？争分夺秒之下，建筑工人们用自己的双手和汗水，共同抗击着疫情；疫情之下，他们没有害怕，反而从老家逆行来到这里带话题#武汉日记#发微博，一起记录武汉！一起战胜病毒！  ...展开全文c,1/30/2020 0:35,1,968,979,9027,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrMWQd9t9?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#主播说联播#【武汉能过关，我们大家都能过关！】郭志坚：在各方医务人员的努力下，截至到28日，累计出院人数已达103人。越来越多人治愈出院，增强了大家战胜疫情的信心。昨天钟南山院士接受采访时说，“劲都上来了，很多东西都能解决，全国帮忙，武汉能够过关。”是的，武汉伢，搭把手，就过了 ...展开全文c,1/30/2020 0:54,1,681,1631,17647,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrN4RfQP7?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#欧洲议会签署脱欧协议#】29日，欧洲议会751名议员就英国脱欧协议进行了辩论，随后表决通过了英国脱欧协议。这是英国脱欧批准程序的最后一步，在欧洲议会通过之后，英国将在格林威治标准时间1月31日23:00正式脱离欧盟。（总台央视记者杨洪）,1/30/2020 2:08,0,4626,3386,112138,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrNyCggos?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#芬兰确诊首例病例#】芬兰北部拉普兰地区的一名中国游客在表现出症状后被送往医院接受检查，被证实患有新型冠状病毒。这位游客是32岁的女性，身体相对健康，五天前离开武汉。症状首次出现时，她在伊瓦洛寻求医疗救助。 在转移到罗瓦涅米的拉普兰中心医院后，医生对她采集了样本。 随后在赫尔辛基进行 ...展开全文c,1/30/2020 2:22,1,8597,23414,644870,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrNEicw6m?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#山西新增8例累计确诊35例#】1月29日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例8例。其中：运城市3例（新绛县2例、夏县1例），长治市2例（潞州区1例、长子县1例），朔州市1例（应县1例），大同市1例（平城区1例），吕梁市1例（离石区1例）。

截至1月29日24时 ...展开全文c",1/30/2020 3:37,1,1051,3911,49762,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrO8T054w?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#江西新增53例累计确诊162例#】2020年1月29日0-24时，江西省报告新型冠状病毒感染的肺炎新增确诊病例53例。

新增确诊病例中，南昌市21例、九江市15例、赣州市5例、抚州市4例、萍乡市3例、鹰潭市2例、上饶市2例、吉安市1例。

截至1月29日24时，江西省累计报告新型冠状病毒感 ...展开全文c",1/30/2020 3:40,1,3482,6321,116339,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrOa59NOE?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#湖北新增1032例累计确诊4586例#】2020年1月29日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例1032例（其中：武汉市356例、黄石市27例、十堰市31例、襄阳市32例、宜昌市54例、荆州市50例、荆门市49例、鄂州39例、孝感市125例、黄冈市172例、咸宁市18例、随州市27例、恩施州 ...展开全文c,1/30/2020 6:51,1,552,994,5793,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPpFsYMZ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#重庆新增18例累计确诊165例#】2020年1月29日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重型病例4例，重型病例转普通型病例1例，新增出院病例1例。武隆区为报告首例确诊病例。
新增确诊病例中，万州区7例、渝中区1例、江北区1例、南岸区1例、渝北区1例 ...展开全文c",1/30/2020 6:53,1,170,521,1932,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPqd9aI2?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#共同战疫#【转发分享！#防疫横幅土味文案#】看看这几条标语横幅，你就明白为什么要依靠人民群众了！一起加油！打赢这场防疫阻击战！,1/30/2020 7:00,1,5860,2973,85484,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPt3h0pi?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#法国确诊第五例病例#】当地时间1月29日，法国卫生部长布赞在当天举行的新闻发布会上表示，法国已确诊第五例新型冠状病毒感染病例。病患为28日确诊的男性中国游客的女儿，目前已在巴黎7大毕夏医院住院治疗。布赞还表示，最先在巴黎确诊的两例病例中的男性患者病情加重，目前已 ...展开全文c,1/30/2020 7:04,1,149,729,6277,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPuHfu7W?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#这家医院一线岗位全部换党员#】29日，新型冠状病毒感染肺炎上海医疗救治专家组组长张文宏在接受采访时表示，他将新年到现在值班的感染科一线医生进行换岗，换成共产党员医生到一线工作，这都是事先不打招呼，直接派遣。“我不会给你有任何的讨价还价的，因为我自己也上去。”致敬！（总台央视记者陆 ...展开全文c,1/30/2020 7:35,1,4099,2818,65616,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPHuzIcR?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#全国累计确诊新型肺炎7711例#【#31省区市新增确诊1737例累计7711例#】1月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1737例（西藏首例确诊病例），新增重症病例131例，新增死亡病例38例（湖北37例、四川1例），新增治愈出院病例21例，新增疑似病例4148例。
截至1月 ...展开全文c",1/30/2020 7:44,1,2566,4257,49058,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPKV3KyF?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#上海新增5例累计101例#】2020年1月29日12—24时，上海市新增新型冠状病毒感染的肺炎确诊病例5例。其中，外地来沪人员1例，本市常住人口4例。
截至1月29日24时，上海市累计发现确诊病例101例，其中，男性54例，女性47例；年龄最大88岁，最小7岁；76例有湖北居住或旅行史，1例 ...展开全文c",1/30/2020 7:57,1,155,644,3534,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPQzeHWE?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#河北新增17例累计65例#】2020年1月29日0—24时，河北省报告新型冠状病毒感染的肺炎新增确诊病例17例，其中，张家口市5例、沧州市4例、邯郸市2例、邢台市2例、石家庄市1例、保定市1例、承德市1例、衡水市1例。新增疑似病例38例，其中，石家庄市13例、邢台市7例、秦皇岛市7例、 ...展开全文c,1/30/2020 8:05,1,1787,8443,99275,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPTuoBpS?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#广西新增20例累计78例#】1月29日0-24时，广西共新增新型冠状病毒感染的肺炎确诊病例20例，其中南宁8例、北海2例、河池2例、柳州4例、桂林2例、钦州1例、贺州1例。
目前广西累计报告确诊病例78例，累计出院病例2例。现有重症病例5例。危重病例2例，无死亡病例，无医务人员感染 ...展开全文c",1/30/2020 8:11,1,1166,4353,33340,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrPVSFpAt?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#四川新增34例累计142例#】1月29日，按照《新型冠状病毒感染的肺炎诊疗方案》规定，根据病例临床表现，结合流行病学史和实验室检测结果，四川省新型冠状病毒感染的肺炎病例确认专家组确认四川省新增新型冠状病毒感染的肺炎病例34例。
截至1月29日24时，四川省累计报告新型冠状 ...展开全文c",1/30/2020 8:31,1,550,2878,22453,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQ43sEKU?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报# 【#安徽新增48例累计200例#】2020年1月29日0-24时,安徽省新型冠状病毒感染的肺炎新增确诊病例48例，其中合肥10例、亳州5例、宿州1例、蚌埠5例、阜阳5例、淮南4例、六安2例、马鞍山3例、芜湖3例、宣城2例、铜陵1例、池州1例、安庆4例、宿松2例。
新增出院病例2例，其中 ...展开全文c",1/30/2020 8:36,1,1760,8044,59387,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQ6i6735?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报# 【#贵州新增3例累计12例#】2020年1月29日0—24时，贵州省新型冠状病毒感染的肺炎新增3例确诊病例，均为1月28日报告的疑似病例。患者苏某，女，22岁，遵义市人，发病前有武汉居住史，目前在定点医疗机构接受隔离治疗，病情平稳。患者罗某某，女，50岁，家住湖北省孝感市 ...展开全文c,1/30/2020 8:40,1,550,2716,19673,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQ7OAF4h?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报# 【#山东新增15例累计145例#】2020年1月29日12—24时，山东省报告新型冠状病毒感染的肺炎新增确诊病例15例，新增出院病例1例。其中：新增确诊病例中，济南市3例（市中区2例、天桥区1例）、济宁市3例（任城区2例、曲阜市1例）、淄博市2例（博山区）、潍坊市2例（奎文区、 ...展开全文c,1/30/2020 8:42,1,999,3532,43340,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQ8Cy7ih?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报# 【#江苏新增30例累计129例#】2020年1月29日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例30例。其中，南京市5例、无锡市1例、徐州市7例、常州市2例、苏州市4例、南通市3例、连云港市3例、淮安市4例、泰州市1例。
新增确诊病例中，11例有湖北居住史，9例有武汉 ...展开全文c",1/30/2020 8:43,1,888,4233,17369,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQ971n3l?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#河南新增72例累计278例#】2020年1月29日0-24时，16市（县）报告新型冠状病毒感染的肺炎新增确诊病例72例，新增重症病例4例、治愈1例。其中：
新增确诊病例中，郑州市6例、开封市1例、平顶山市3例、安阳市2例、鹤壁市1例、新乡市4例、许昌市1例、漯河市2例、三门峡市1例、南阳 ...展开全文c",1/30/2020 8:44,1,1731,7953,70979,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQ9w7pqj?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#首批包机返日人员查出3例确诊病例#】据日本厚生劳动省消息，29号乘日本政府包机回国的首批206名日本人中，有5人自称有发烧等症状，抵达后被送往东京都内的感染症指定医院。目前有3人被确诊为新型冠状病毒感染的肺炎。（总台央视记者王梦）,1/30/2020 8:47,1,1699,5557,177382,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQaFCWqd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#共同战疫#【#各级财政累计投入273亿元用于疫情防控#】按照党中央、国务院决策部署，各级财政部门积极支持疫情防控工作。截至2020年1月29日下午5点，各级财政累计下达疫情防控补助资金273亿元，确保疫情防控经费需要。（总台央视记者王楠）,1/30/2020 8:49,1,2038,6708,161810,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQbsnnZA?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#新疆新增1例累计14例#】2020年1月29日0-24时，新疆报告新型冠状病毒感染的肺炎新增确诊病例1例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。其中：
新增确诊病例中，乌鲁木齐市1例。
截至1月29日24时，新疆（含兵团）累计报告新型冠状病毒感染的肺炎确诊病例14例， ...展开全文c",1/30/2020 8:55,1,114,561,2003,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQdPwyBM?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#浙江新增132例累计428例#】2020年1月29日0-24时，浙江省报告新型冠状病毒感染的肺炎新增确诊病例132例，新增重症病例12例,新增出院病例1例。其中：
新增确诊病例中，杭州市18例、宁波市21例、温州市58例、嘉兴市2例、金华市7例、衢州市2例、台州市24例；新增重症病例中，杭州 ...展开全文c",1/30/2020 9:02,1,8351,13774,187292,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQgK47q7?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#急寻染病交通工具乘客#【转！扩散！#拉萨急寻火车乘客#】1月30日，拉萨确诊1例新型冠状病毒感染的肺炎患者。该患者于1月22日23:00从武汉武昌乘坐Z264列车（第13车厢16间上铺）于1月23日19:11到达西宁；1月23日19:31从西宁乘坐Z265列车（第13车厢16间上铺）于1月24日16:45到达拉萨火车站。现提醒乘坐Z2 ...展开全文c,1/30/2020 9:04,1,1625,1610,12084,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQhzuNvq?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#甘肃新增2例累计26例#】2020年1月29日0-24时，甘肃省报告新型冠状病毒感染的肺炎新增确诊病例2例。其中：
天水市清水县新增确诊病例1例，定西市通渭县新增确诊病例1例。
截至2020年1月29日24时，甘肃省累计报告新型冠状病毒感染的肺炎确诊病例26例，重症病例6例。其中：
确诊 ...展开全文c",1/30/2020 9:08,1,115,570,2486,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQjo30xM?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#广东新增70例累计311例#】截至1月29日24时，广东累计报告新型冠状病毒感染的肺炎确诊病例311例。29日当天全省新增确诊病例70例，新增出院1例。新增确诊病例中，深圳市23例、广州市16例、佛山市7例、汕头市6例、惠州市5例、珠海市4例、中山市4例、茂名市1例、江门市1例、梅州 ...展开全文c,1/30/2020 9:08,1,389,764,3759,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQjeBWNJ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#吉林新增5例累计14例#】1月29日0-24时，全省新增确诊病例5例。截至1月29日24时，吉林省累计报告确诊病例14例，其中长春市4例（其中2例双辽市病例在长春市确诊），吉林市3例，松原市2例，四平市1例，公主岭市1例，通化市1例，延边州2例。上述确诊病例的密切接触者360人，均在 ...展开全文c,1/30/2020 9:11,1,1040,3630,26813,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQkAvXtD?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#黑龙江新增6例累计43例#】2020年1月29日0-24时,黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例6例。新增重症病例2例。鹤岗市、大兴安岭地区为报告首例确诊病例。新增疑似病例48例。
截至1月29日24时，黑龙江省累计报告新型冠状病毒感染的肺炎确诊病例43例，其中：哈尔滨市1 ...展开全文c",1/30/2020 9:12,1,186,696,2623,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQkKyHFU?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【好消息！#青海新增0例确诊病例#】2020年1月29日0-24时，青海省报告新型冠状病毒感染的肺炎新增确诊病例0例，新增疑似病例1例。新增重症病例0例，新增死亡病例0例，新增出院病例0例。
截至1月29日24时，青海省累计报告新型冠状病毒感染的肺炎确诊病例6例，疑似病例1例,重症病例 ...展开全文c",1/30/2020 9:14,1,321,1128,15189,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQlxEwVv?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#海南新增3例累计46例#】海南省卫健委通报：2020年1月29日0-24时，海南省新型冠状病毒感染的肺炎新增确诊病例3例，新增重症病例1例，新增死亡病例0例，新增出院病例1例，3例重症病例转轻症病例。确诊病例中，琼海市2例、陵水县1例。
截至1月29日24时，海南省累计报告新型冠状 ...展开全文c",1/30/2020 9:15,1,281,1285,10364,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQm02IVG?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#湖南新增56例累计277例#】2020年1月29日0-24时，湖南省报告新型冠状病毒感染的肺炎新增确诊病例56例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。其中:

张家界市报告首例确诊病例。新增确诊病例中,长沙市11例、衡阳市3例、株洲市5例、湘潭市1例、邵阳市10例、岳阳 ...展开全文c",1/30/2020 9:33,1,5210,13750,178601,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQttm6N1?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#治愈出院人数#【好消息！#吉林首例确诊患者出院#】今天，吉林长春收治的首例输入性病例，即将出院。这名女性患者1月19日从武汉返乡，当时因肺炎收入长春市传染病院治疗，入院时患者感染了包括新型冠状病毒在内的多种呼吸道病原体，肺部影像学显示炎症较重，被专家组诊断为重症病例。经医护人员的精心 ...展开全文c,1/30/2020 9:43,1,651,1016,10340,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQxrbMHM?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#疫情联防联控实时播报#【#云南新增15例累计70例#】1月29日12时至24时，云南省报告新增新型冠状病毒感染肺炎确诊病例15例。全省累计报告确诊病例70例，现有危重1例、重症6例，无死亡病例。其中，昆明市21例、西双版纳州10例、玉溪市6例、丽江市6例、曲靖市5例、保山市5例、昭通市4例、红河州4例、大理 ...展开全文c,1/30/2020 9:47,1,1372,6259,59404,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQyUsBaE?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#治愈出院人数#【好消息！#江西第4例患者治愈出院#】今天上午，江西新余市一名新型冠状病毒感染的肺炎患者治愈出院。该患者为男性，26岁，新余人，在新余市人民医院医护人员的精心救治下，已符合出院标准。这是江西省第4例治愈出院的新型冠状病毒感染的肺炎确诊患者。期待更多好消息！（总台央视记者郭 ...展开全文c,1/30/2020 9:49,1,805,1616,23524,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQzPxoFg?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#福建新增17例累计101例#】1月29日12时—1月29日24时，福建省报告新增新型冠状病毒感染的肺炎确诊病例17例，均为输入性病例。其中：
福州市6例（晋安区2例、闽清县2例、连江县1例、闽侯县1例）；
厦门市1例（湖北省武汉市1例）；
泉州市5例（南安市2例、丰泽区1例、安溪县1例 ...展开全文c",1/30/2020 9:52,1,1536,5873,45674,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQB4n7GP?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,"#疫情联防联控实时播报#【#天津新增1例累计28例#】从天津市疾控中心获悉，截至1月30日6时，天津新增1例新型冠状病毒感染的肺炎确诊病例，确诊病例增至28例。
第28例患者，男，55岁，居住于天津市河北区。为天津铁路动车客车段职工，与本单位多名新型冠状病毒感染的肺炎患者为密切接触者。1月19日出现发 ...展开全文c",1/30/2020 9:59,1,368,1267,12890,4.47E+15,https://weibo.comhttps://www.weibo.com/2656274875/IrQDVmTwm?from=page_1002062656274875_profile&wvr=6&mod=weibotime
